	UF	televisao por assinatura	televisao com recepcao de sinal digital de tv abertaa	V02270	rede celular 3G ou 4G	conexao discada	banda larga	rendimento mensal domiciliar per capita
126557	4	3.0	1.0	1	2.0	4.0	4.0	3.0
126559	4	1.0	1.0	3	4.0	4.0	2.0	5.0
126561	4	3.0	3.0	0	4.0	4.0	2.0	7.0
126565	4	1.0	1.0	2	2.0	4.0	2.0	2.0
126566	4	3.0	3.0	0	4.0	4.0	2.0	3.0
126567	4	3.0	1.0	2	2.0	4.0	4.0	5.0
126568	4	3.0	3.0	0	2.0	4.0	4.0	3.0
126569	4	3.0	1.0	1	4.0	4.0	2.0	4.0
126570	4	3.0	3.0	1	2.0	4.0	2.0	4.0
126571	4	3.0	3.0	0	2.0	4.0	4.0	4.0
126572	4	3.0	1.0	2	2.0	4.0	2.0	6.0
126583	4	3.0	1.0	1	2.0	4.0	2.0	2.0
126586	4	3.0	3.0	0	2.0	4.0	4.0	1.0
126587	4	3.0	3.0	0	2.0	4.0	4.0	1.0
126590	4	3.0	3.0	0	2.0	4.0	4.0	2.0
126592	4	3.0	3.0	0	2.0	4.0	2.0	4.0
126593	4	1.0	3.0	0	2.0	4.0	2.0	1.0
126594	4	1.0	1.0	4	2.0	4.0	2.0	6.0
126596	4	3.0	3.0	0	2.0	4.0	4.0	4.0
126599	4	1.0	1.0	2	2.0	4.0	2.0	4.0
126600	4	3.0	1.0	1	2.0	4.0	4.0	3.0
126601	4	3.0	1.0	2	2.0	4.0	2.0	99.0
126602	4	3.0	1.0	3	2.0	4.0	2.0	7.0
126603	4	3.0	1.0	1	2.0	4.0	4.0	4.0
126604	4	1.0	1.0	1	4.0	4.0	2.0	7.0
126605	4	3.0	3.0	0	2.0	4.0	2.0	4.0
126607	4	1.0	1.0	1	4.0	4.0	2.0	5.0
126608	4	3.0	3.0	0	2.0	4.0	4.0	4.0
126609	4	1.0	1.0	1	2.0	4.0	2.0	5.0
126610	4	1.0	1.0	1	2.0	4.0	2.0	4.0
126612	4	1.0	1.0	2	2.0	4.0	2.0	4.0
126613	4	1.0	1.0	2	2.0	4.0	2.0	7.0
126614	4	3.0	3.0	0	2.0	4.0	4.0	4.0
126616	4	3.0	1.0	1	2.0	4.0	4.0	4.0
126617	4	3.0	3.0	0	2.0	4.0	4.0	1.0
126619	4	3.0	1.0	1	2.0	4.0	4.0	4.0
126620	4	3.0	3.0	1	2.0	4.0	4.0	2.0
126621	4	1.0	1.0	1	4.0	4.0	2.0	5.0
126622	4	1.0	1.0	2	4.0	4.0	2.0	4.0
126623	4	1.0	3.0	1	4.0	4.0	2.0	4.0
126625	4	3.0	3.0	1	2.0	4.0	2.0	4.0
126629	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126630	4	1.0	3.0	1	4.0	4.0	2.0	5.0
126631	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126632	4	3.0	3.0	1	4.0	4.0	2.0	5.0
126633	4	3.0	3.0	1	4.0	4.0	2.0	4.0
126634	4	3.0	3.0	0	4.0	4.0	2.0	6.0
126635	4	3.0	3.0	1	4.0	4.0	2.0	4.0
126636	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126638	4	1.0	3.0	1	4.0	4.0	2.0	6.0
126639	4	1.0	3.0	2	2.0	4.0	2.0	5.0
126641	4	1.0	3.0	1	4.0	4.0	2.0	5.0
126642	4	3.0	3.0	2	2.0	4.0	2.0	7.0
126643	4	1.0	3.0	1	4.0	4.0	2.0	5.0
126645	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126646	4	3.0	3.0	1	4.0	4.0	2.0	3.0
126648	4	1.0	3.0	1	2.0	4.0	2.0	7.0
126649	4	1.0	3.0	2	4.0	4.0	2.0	6.0
126650	4	3.0	3.0	1	4.0	4.0	2.0	6.0
126651	4	1.0	3.0	1	2.0	4.0	2.0	5.0
126652	4	1.0	3.0	1	4.0	4.0	2.0	5.0
126653	4	3.0	3.0	1	2.0	4.0	2.0	6.0
126655	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126657	4	3.0	3.0	0	4.0	4.0	2.0	3.0
126661	4	3.0	3.0	1	4.0	4.0	2.0	4.0
126664	4	3.0	3.0	1	2.0	4.0	2.0	4.0
126668	4	3.0	3.0	0	2.0	4.0	4.0	4.0
126672	4	1.0	3.0	1	4.0	4.0	2.0	6.0
126673	4	1.0	3.0	3	4.0	4.0	2.0	6.0
126674	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126677	4	3.0	3.0	1	4.0	4.0	2.0	4.0
126678	4	3.0	3.0	1	4.0	4.0	2.0	4.0
126680	4	3.0	3.0	0	2.0	4.0	4.0	2.0
126681	4	3.0	3.0	1	4.0	4.0	2.0	4.0
126682	4	3.0	3.0	0	2.0	4.0	2.0	4.0
126683	4	3.0	3.0	2	4.0	4.0	2.0	5.0
126684	4	3.0	3.0	1	4.0	4.0	2.0	4.0
126685	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126688	4	1.0	3.0	0	4.0	4.0	2.0	5.0
126689	4	3.0	3.0	0	2.0	4.0	4.0	4.0
126694	4	3.0	3.0	0	2.0	4.0	4.0	5.0
126699	4	3.0	3.0	1	4.0	4.0	2.0	4.0
126701	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126705	4	3.0	1.0	1	4.0	4.0	2.0	5.0
126709	4	1.0	3.0	1	4.0	4.0	2.0	7.0
126710	4	3.0	3.0	1	2.0	4.0	2.0	6.0
126713	4	3.0	3.0	0	2.0	4.0	4.0	4.0
126715	4	3.0	3.0	0	2.0	4.0	4.0	5.0
126716	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126717	4	3.0	3.0	0	4.0	4.0	2.0	5.0
126721	4	3.0	3.0	0	4.0	4.0	2.0	3.0
126723	4	3.0	3.0	0	2.0	4.0	4.0	3.0
126724	4	1.0	3.0	1	2.0	4.0	2.0	5.0
126725	4	3.0	1.0	0	2.0	4.0	2.0	5.0
126726	4	3.0	1.0	1	4.0	4.0	2.0	5.0
126727	4	3.0	3.0	0	4.0	4.0	2.0	5.0
126728	4	1.0	1.0	1	4.0	4.0	2.0	4.0
126730	4	1.0	3.0	0	2.0	4.0	2.0	3.0
126731	4	1.0	1.0	0	4.0	4.0	2.0	4.0
126734	4	3.0	3.0	1	2.0	4.0	2.0	3.0
126735	4	3.0	1.0	0	4.0	4.0	2.0	5.0
126736	4	1.0	1.0	3	4.0	4.0	2.0	7.0
126737	4	3.0	3.0	2	4.0	4.0	2.0	5.0
126738	4	1.0	3.0	3	2.0	4.0	4.0	6.0
126740	4	3.0	3.0	2	2.0	4.0	2.0	7.0
126743	4	3.0	3.0	1	4.0	4.0	2.0	3.0
126745	4	1.0	1.0	0	4.0	4.0	2.0	0.0
126746	4	3.0	3.0	1	4.0	4.0	2.0	4.0
126747	4	3.0	3.0	2	2.0	4.0	4.0	6.0
126748	4	3.0	3.0	1	4.0	4.0	2.0	6.0
126749	4	1.0	1.0	2	2.0	4.0	2.0	7.0
126750	4	3.0	1.0	1	4.0	4.0	2.0	5.0
126752	4	3.0	3.0	1	2.0	4.0	4.0	2.0
126753	4	3.0	1.0	0	2.0	4.0	4.0	3.0
126755	4	1.0	5.0	0	2.0	4.0	4.0	4.0
126757	4	3.0	1.0	1	2.0	4.0	2.0	4.0
126758	4	3.0	1.0	1	4.0	4.0	2.0	4.0
126759	4	3.0	1.0	1	4.0	4.0	2.0	4.0
126760	4	1.0	3.0	1	2.0	4.0	4.0	3.0
126764	4	3.0	3.0	0	2.0	4.0	4.0	2.0
126767	4	3.0	5.0	0	2.0	4.0	2.0	4.0
126774	4	3.0	1.0	1	2.0	4.0	4.0	4.0
126775	4	1.0	3.0	1	4.0	4.0	2.0	7.0
126783	4	3.0	3.0	1	4.0	4.0	2.0	7.0
126785	4	3.0	3.0	3	4.0	4.0	2.0	2.0
126786	4	1.0	1.0	2	4.0	4.0	2.0	7.0
126789	4	3.0	3.0	0	2.0	4.0	2.0	4.0
126791	4	3.0	3.0	0	2.0	4.0	4.0	2.0
126793	4	1.0	3.0	2	4.0	4.0	2.0	6.0
126794	4	1.0	3.0	2	4.0	4.0	2.0	5.0
126797	4	3.0	3.0	0	2.0	4.0	2.0	4.0
126800	4	3.0	3.0	2	2.0	4.0	4.0	4.0
126803	4	3.0	3.0	1	4.0	4.0	2.0	2.0
126814	4	3.0	3.0	0	2.0	4.0	4.0	2.0
126815	4	1.0	3.0	1	4.0	4.0	2.0	4.0
126817	4	3.0	3.0	0	2.0	4.0	4.0	3.0
126819	4	3.0	3.0	0	4.0	4.0	2.0	2.0
126821	4	1.0	1.0	1	2.0	4.0	4.0	2.0
126822	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126824	4	1.0	3.0	4	2.0	4.0	2.0	5.0
126828	4	3.0	1.0	1	4.0	4.0	2.0	5.0
126832	4	3.0	1.0	1	2.0	4.0	2.0	5.0
126833	4	3.0	3.0	1	2.0	4.0	4.0	4.0
126838	4	3.0	3.0	2	2.0	4.0	2.0	5.0
126845	4	3.0	3.0	1	4.0	4.0	2.0	5.0
126849	4	3.0	1.0	1	2.0	4.0	2.0	4.0
126852	4	1.0	1.0	2	2.0	4.0	2.0	7.0
126853	4	1.0	1.0	1	2.0	4.0	2.0	4.0
126855	4	3.0	1.0	2	2.0	4.0	2.0	6.0
126862	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126864	4	1.0	1.0	1	4.0	4.0	2.0	7.0
126866	4	1.0	1.0	2	2.0	4.0	2.0	4.0
126868	4	1.0	1.0	0	2.0	4.0	2.0	4.0
126869	4	3.0	1.0	1	2.0	4.0	2.0	5.0
126870	4	3.0	3.0	0	2.0	4.0	4.0	4.0
126871	4	3.0	3.0	1	2.0	4.0	4.0	4.0
126872	4	3.0	3.0	1	2.0	2.0	4.0	5.0
126874	4	3.0	3.0	1	2.0	4.0	2.0	4.0
126876	4	3.0	3.0	0	2.0	4.0	4.0	7.0
126877	4	1.0	3.0	0	4.0	4.0	2.0	3.0
126878	4	1.0	1.0	3	4.0	4.0	2.0	6.0
126879	4	3.0	3.0	0	4.0	4.0	2.0	4.0
126880	4	3.0	1.0	1	4.0	4.0	2.0	3.0
126881	4	1.0	1.0	2	2.0	4.0	2.0	3.0
126883	4	3.0	1.0	1	2.0	4.0	4.0	4.0
126884	4	1.0	1.0	2	4.0	4.0	2.0	4.0
126886	4	3.0	5.0	1	4.0	4.0	2.0	4.0
126888	4	1.0	1.0	3	2.0	4.0	2.0	5.0
126889	4	1.0	3.0	4	2.0	4.0	2.0	4.0
126890	4	1.0	3.0	1	2.0	4.0	2.0	6.0
126892	4	1.0	3.0	1	2.0	4.0	2.0	4.0
126893	4	3.0	5.0	1	2.0	4.0	2.0	5.0
126894	4	3.0	5.0	0	4.0	4.0	2.0	4.0
126895	4	3.0	1.0	1	2.0	4.0	2.0	4.0
126898	4	3.0	3.0	0	2.0	4.0	2.0	4.0
126899	4	3.0	1.0	1	4.0	4.0	2.0	5.0
126900	4	3.0	3.0	0	4.0	4.0	2.0	5.0
126901	4	3.0	5.0	0	4.0	4.0	2.0	5.0
126902	4	1.0	1.0	1	2.0	4.0	2.0	4.0
126903	4	1.0	1.0	2	2.0	4.0	2.0	5.0
126904	4	1.0	1.0	2	4.0	4.0	2.0	4.0
126906	4	3.0	5.0	2	4.0	4.0	2.0	5.0
126907	4	1.0	5.0	1	4.0	4.0	2.0	4.0
126909	4	1.0	3.0	1	2.0	4.0	2.0	4.0
126911	4	1.0	3.0	1	2.0	4.0	2.0	4.0
126914	4	1.0	3.0	1	4.0	4.0	2.0	4.0
126915	4	3.0	3.0	1	2.0	4.0	2.0	4.0
126919	4	1.0	1.0	1	2.0	4.0	2.0	6.0
126920	4	1.0	3.0	2	4.0	4.0	2.0	7.0
126921	4	1.0	1.0	1	2.0	4.0	2.0	4.0
126924	4	1.0	1.0	3	2.0	4.0	2.0	6.0
126925	4	3.0	1.0	2	4.0	4.0	2.0	99.0
126926	4	3.0	3.0	1	4.0	4.0	2.0	3.0
126927	4	3.0	5.0	0	2.0	4.0	2.0	6.0
126929	4	3.0	3.0	0	2.0	4.0	4.0	5.0
126930	4	1.0	1.0	1	4.0	4.0	2.0	2.0
126931	4	3.0	3.0	0	2.0	4.0	2.0	5.0
126932	4	3.0	3.0	2	2.0	4.0	2.0	4.0
126934	4	1.0	5.0	1	4.0	4.0	2.0	2.0
126937	4	3.0	1.0	1	4.0	4.0	2.0	4.0
126940	4	3.0	1.0	1	4.0	4.0	2.0	4.0
126942	4	3.0	1.0	0	2.0	4.0	2.0	4.0
126944	4	3.0	3.0	1	4.0	4.0	2.0	4.0
126945	4	3.0	3.0	0	2.0	4.0	2.0	3.0
126948	4	3.0	5.0	1	2.0	4.0	2.0	4.0
126949	4	3.0	3.0	1	2.0	4.0	2.0	4.0
126950	4	1.0	1.0	1	2.0	4.0	2.0	4.0
126951	4	1.0	1.0	2	2.0	4.0	2.0	6.0
126952	4	3.0	5.0	0	2.0	4.0	2.0	4.0
126953	4	3.0	5.0	1	4.0	4.0	2.0	4.0
126955	4	1.0	1.0	0	4.0	4.0	2.0	3.0
126957	4	1.0	1.0	1	4.0	4.0	2.0	7.0
126958	4	1.0	1.0	2	4.0	4.0	2.0	7.0
126959	4	1.0	1.0	3	4.0	4.0	2.0	7.0
126961	4	1.0	1.0	4	4.0	4.0	2.0	6.0
126964	4	1.0	1.0	2	4.0	4.0	2.0	6.0
126965	4	1.0	1.0	2	2.0	4.0	2.0	7.0
126966	4	1.0	1.0	3	2.0	4.0	2.0	6.0
126967	4	3.0	1.0	1	4.0	4.0	2.0	6.0
126968	4	1.0	5.0	2	2.0	4.0	2.0	6.0
126969	4	1.0	3.0	2	2.0	4.0	2.0	6.0
126970	4	1.0	1.0	3	4.0	4.0	2.0	5.0
126971	4	1.0	3.0	2	2.0	4.0	2.0	7.0
126972	4	3.0	1.0	1	2.0	4.0	4.0	4.0
126977	4	1.0	1.0	2	2.0	4.0	4.0	4.0
126978	4	3.0	1.0	1	4.0	4.0	2.0	4.0
126982	4	3.0	1.0	1	2.0	4.0	2.0	5.0
126983	4	1.0	1.0	3	4.0	4.0	2.0	3.0
126984	4	3.0	1.0	3	2.0	4.0	2.0	7.0
126986	4	1.0	3.0	0	2.0	4.0	2.0	4.0
126989	4	1.0	1.0	2	2.0	4.0	2.0	5.0
126991	4	3.0	5.0	0	2.0	4.0	4.0	4.0
126997	4	3.0	5.0	0	2.0	4.0	4.0	3.0
127002	4	3.0	3.0	1	2.0	4.0	4.0	5.0
127003	4	3.0	5.0	1	2.0	4.0	4.0	4.0
127004	4	3.0	3.0	1	2.0	4.0	4.0	4.0
127008	4	3.0	1.0	2	2.0	4.0	4.0	5.0
127009	4	1.0	3.0	0	4.0	4.0	2.0	4.0
127011	4	3.0	3.0	0	2.0	4.0	4.0	3.0
127012	4	3.0	3.0	0	2.0	4.0	4.0	4.0
127013	4	3.0	3.0	0	2.0	4.0	2.0	4.0
127015	4	3.0	3.0	0	2.0	4.0	2.0	5.0
127016	4	1.0	1.0	1	2.0	4.0	4.0	3.0
127018	4	3.0	1.0	1	2.0	4.0	4.0	5.0
127019	4	1.0	1.0	1	2.0	4.0	4.0	4.0
127023	4	3.0	1.0	1	4.0	4.0	2.0	5.0
127025	4	3.0	1.0	2	4.0	4.0	2.0	5.0
127026	4	3.0	1.0	2	4.0	4.0	2.0	7.0
127027	4	3.0	3.0	0	4.0	4.0	2.0	4.0
127032	4	3.0	1.0	1	2.0	4.0	2.0	5.0
127033	4	3.0	3.0	0	2.0	4.0	4.0	5.0
127036	4	3.0	1.0	1	4.0	4.0	2.0	6.0
127042	4	3.0	3.0	0	2.0	4.0	4.0	2.0
127043	4	1.0	1.0	0	2.0	4.0	4.0	4.0
127045	4	3.0	5.0	0	4.0	4.0	2.0	3.0
127046	4	3.0	3.0	0	2.0	4.0	4.0	4.0
127048	4	3.0	3.0	0	2.0	4.0	4.0	5.0
127050	4	3.0	3.0	0	2.0	4.0	4.0	4.0
127053	4	3.0	1.0	1	2.0	4.0	2.0	7.0
127057	4	1.0	1.0	2	4.0	4.0	2.0	7.0
127059	4	3.0	3.0	1	2.0	4.0	4.0	4.0
127060	4	3.0	3.0	2	2.0	4.0	4.0	5.0
127061	4	3.0	1.0	0	2.0	4.0	4.0	7.0
127063	4	3.0	1.0	1	2.0	4.0	2.0	6.0
127064	4	3.0	1.0	1	2.0	4.0	4.0	5.0
127065	4	3.0	1.0	2	4.0	4.0	2.0	6.0
127066	4	3.0	1.0	1	4.0	2.0	2.0	99.0
127067	4	3.0	1.0	1	2.0	4.0	2.0	4.0
127068	4	1.0	1.0	1	2.0	4.0	2.0	7.0
127071	4	1.0	3.0	1	2.0	4.0	2.0	6.0
127072	4	1.0	3.0	3	4.0	4.0	2.0	7.0
127073	4	3.0	1.0	0	2.0	4.0	4.0	5.0
127074	4	3.0	1.0	2	4.0	4.0	2.0	99.0
127076	4	1.0	1.0	3	2.0	4.0	4.0	7.0
127077	4	1.0	1.0	2	2.0	4.0	4.0	99.0
127085	4	1.0	1.0	1	2.0	4.0	4.0	5.0
127088	4	1.0	1.0	2	4.0	4.0	2.0	5.0
127089	4	3.0	1.0	1	4.0	4.0	2.0	4.0
127090	4	3.0	1.0	0	2.0	4.0	4.0	4.0
127099	4	3.0	1.0	0	2.0	4.0	4.0	4.0
127101	4	1.0	1.0	1	2.0	4.0	4.0	4.0
127105	4	3.0	3.0	0	2.0	4.0	4.0	4.0
127109	4	1.0	1.0	2	4.0	4.0	2.0	4.0
127110	4	3.0	1.0	1	4.0	4.0	2.0	4.0
127113	4	3.0	3.0	1	2.0	4.0	4.0	4.0
127114	4	3.0	3.0	0	4.0	4.0	2.0	3.0
127115	4	3.0	1.0	1	4.0	4.0	2.0	4.0
127117	4	1.0	1.0	0	2.0	4.0	4.0	3.0
127120	4	3.0	1.0	2	4.0	4.0	2.0	4.0
127121	4	1.0	3.0	0	4.0	4.0	2.0	2.0
127123	4	3.0	1.0	1	2.0	4.0	4.0	4.0
127124	4	3.0	3.0	0	4.0	4.0	2.0	2.0
127128	4	3.0	3.0	2	2.0	4.0	2.0	4.0
127129	4	1.0	3.0	2	2.0	4.0	2.0	4.0
127130	4	1.0	3.0	1	2.0	4.0	2.0	3.0
127131	4	1.0	3.0	1	2.0	4.0	2.0	4.0
127134	4	1.0	3.0	2	2.0	4.0	2.0	3.0
127135	4	3.0	3.0	1	4.0	4.0	2.0	6.0
127136	4	3.0	3.0	3	2.0	4.0	2.0	5.0
127137	4	1.0	1.0	0	4.0	2.0	4.0	4.0
127139	4	3.0	1.0	1	4.0	4.0	2.0	4.0
127140	4	3.0	1.0	1	4.0	4.0	2.0	99.0
127141	4	3.0	1.0	2	2.0	4.0	4.0	3.0
127142	4	3.0	1.0	1	4.0	4.0	2.0	4.0
127143	4	3.0	1.0	0	4.0	4.0	2.0	99.0
127144	4	1.0	1.0	3	2.0	4.0	2.0	3.0
127145	4	3.0	1.0	2	2.0	4.0	2.0	4.0
127147	4	3.0	1.0	1	2.0	4.0	4.0	4.0
127148	4	3.0	1.0	1	2.0	4.0	4.0	99.0
127150	4	3.0	1.0	1	2.0	4.0	4.0	4.0
127152	4	3.0	1.0	0	4.0	4.0	2.0	3.0
127153	4	3.0	1.0	3	2.0	4.0	2.0	4.0
127156	4	3.0	1.0	1	4.0	4.0	2.0	4.0
127162	4	1.0	1.0	1	2.0	4.0	4.0	3.0
127165	4	3.0	3.0	2	4.0	4.0	2.0	4.0
127169	4	3.0	1.0	2	2.0	4.0	2.0	4.0
127171	4	3.0	1.0	1	2.0	4.0	2.0	5.0
127176	4	1.0	1.0	1	2.0	4.0	2.0	4.0
127179	4	3.0	1.0	1	2.0	4.0	4.0	3.0
127180	4	1.0	1.0	1	2.0	4.0	4.0	3.0
127181	4	3.0	3.0	0	2.0	4.0	4.0	3.0
127182	4	1.0	1.0	1	2.0	4.0	2.0	5.0
127183	4	3.0	1.0	1	2.0	4.0	2.0	4.0
127184	4	3.0	1.0	1	2.0	4.0	2.0	4.0
127185	4	3.0	1.0	0	2.0	4.0	2.0	4.0
127190	4	3.0	1.0	2	4.0	4.0	2.0	5.0
127192	4	1.0	1.0	2	4.0	4.0	2.0	6.0
127196	4	3.0	3.0	0	4.0	4.0	2.0	4.0
127197	4	1.0	1.0	1	2.0	4.0	4.0	4.0
127200	4	3.0	1.0	1	4.0	4.0	2.0	3.0
127203	4	3.0	1.0	1	2.0	4.0	4.0	3.0
127204	4	1.0	3.0	0	4.0	4.0	2.0	6.0
127205	4	1.0	3.0	0	4.0	4.0	2.0	4.0
127207	4	1.0	3.0	0	4.0	4.0	2.0	3.0
127209	4	3.0	1.0	1	2.0	4.0	4.0	4.0
127211	4	1.0	1.0	2	4.0	4.0	2.0	3.0
127213	4	1.0	1.0	1	4.0	4.0	2.0	7.0
127218	4	3.0	1.0	1	4.0	4.0	2.0	4.0
127219	4	3.0	1.0	1	2.0	4.0	4.0	3.0
127223	4	1.0	1.0	1	2.0	4.0	4.0	2.0
127225	4	3.0	3.0	0	2.0	4.0	4.0	5.0
127228	4	3.0	1.0	1	2.0	4.0	2.0	4.0
127229	4	3.0	3.0	0	4.0	4.0	2.0	4.0
127231	4	1.0	3.0	0	2.0	4.0	2.0	4.0
127234	4	1.0	1.0	1	4.0	4.0	2.0	4.0
127238	4	1.0	3.0	1	4.0	4.0	2.0	6.0
127240	4	1.0	1.0	2	4.0	4.0	2.0	4.0
127242	4	3.0	3.0	0	4.0	4.0	2.0	3.0
127243	4	3.0	3.0	0	2.0	4.0	4.0	6.0
127246	4	1.0	1.0	1	2.0	4.0	2.0	5.0
127248	4	3.0	1.0	1	2.0	4.0	4.0	4.0
127250	4	3.0	1.0	1	4.0	4.0	2.0	5.0
127251	4	3.0	3.0	0	2.0	4.0	4.0	4.0
127253	4	1.0	1.0	1	4.0	4.0	2.0	4.0
127255	4	3.0	1.0	1	4.0	4.0	2.0	4.0
127261	4	1.0	3.0	0	2.0	4.0	2.0	4.0
127268	4	3.0	1.0	1	4.0	4.0	2.0	6.0
127273	4	1.0	3.0	0	4.0	4.0	2.0	5.0
127275	4	3.0	1.0	2	4.0	4.0	2.0	4.0
127277	4	3.0	1.0	1	2.0	4.0	4.0	4.0
127278	4	1.0	1.0	1	2.0	4.0	4.0	4.0
127289	4	3.0	1.0	1	4.0	4.0	2.0	4.0
127296	4	1.0	1.0	1	4.0	4.0	2.0	4.0
127297	4	1.0	1.0	2	4.0	4.0	2.0	5.0
127299	4	1.0	1.0	2	2.0	4.0	4.0	5.0
127301	4	1.0	3.0	0	2.0	4.0	4.0	6.0
127302	4	1.0	1.0	1	2.0	4.0	4.0	3.0
127304	4	3.0	3.0	2	2.0	4.0	4.0	4.0
127305	4	1.0	3.0	0	2.0	4.0	4.0	4.0
127306	4	1.0	1.0	1	2.0	4.0	2.0	5.0
127307	4	3.0	3.0	1	2.0	4.0	4.0	4.0
127309	4	1.0	3.0	1	2.0	4.0	2.0	4.0
127310	4	3.0	3.0	0	2.0	4.0	4.0	3.0
127312	4	1.0	5.0	1	2.0	4.0	4.0	4.0
127318	4	3.0	3.0	0	2.0	4.0	2.0	4.0
127323	4	1.0	3.0	0	2.0	4.0	4.0	4.0
127324	4	1.0	1.0	1	2.0	4.0	4.0	4.0
127327	4	3.0	1.0	2	2.0	4.0	2.0	4.0
127329	4	3.0	1.0	1	2.0	4.0	4.0	3.0
127332	4	3.0	3.0	0	2.0	4.0	4.0	2.0
127334	4	1.0	5.0	2	2.0	4.0	2.0	3.0
127335	4	3.0	1.0	1	2.0	4.0	2.0	4.0
127336	4	1.0	3.0	2	4.0	4.0	2.0	5.0
127337	4	1.0	1.0	3	2.0	4.0	2.0	6.0
127338	4	1.0	1.0	1	4.0	4.0	2.0	4.0
127342	4	1.0	1.0	1	4.0	4.0	2.0	4.0
127346	4	1.0	1.0	2	4.0	4.0	2.0	7.0
127348	4	3.0	1.0	1	4.0	4.0	2.0	5.0
127350	4	1.0	5.0	1	4.0	4.0	2.0	5.0
127353	4	1.0	5.0	1	4.0	4.0	2.0	6.0
127355	4	1.0	5.0	1	2.0	4.0	2.0	6.0
127356	4	3.0	3.0	1	4.0	4.0	2.0	4.0
127357	4	1.0	1.0	3	4.0	4.0	2.0	5.0
127359	4	1.0	3.0	1	4.0	4.0	2.0	5.0
127360	4	1.0	1.0	2	4.0	4.0	2.0	4.0
127361	4	1.0	5.0	0	4.0	4.0	2.0	1.0
127362	4	1.0	1.0	1	2.0	4.0	2.0	6.0
127363	4	3.0	1.0	1	2.0	4.0	4.0	4.0
127364	4	1.0	3.0	2	2.0	4.0	2.0	7.0
127365	4	3.0	1.0	0	2.0	4.0	4.0	4.0
127366	4	1.0	5.0	1	4.0	4.0	2.0	4.0
127367	4	1.0	3.0	1	4.0	4.0	2.0	3.0
127369	4	1.0	5.0	1	4.0	4.0	2.0	4.0
127370	4	1.0	5.0	0	4.0	4.0	2.0	3.0
127371	4	1.0	5.0	2	4.0	4.0	2.0	4.0
127372	4	1.0	3.0	1	4.0	4.0	2.0	3.0
127375	4	3.0	1.0	1	4.0	4.0	2.0	4.0
127378	4	1.0	1.0	0	4.0	4.0	2.0	4.0
127379	4	1.0	3.0	1	2.0	4.0	4.0	2.0
127381	4	1.0	3.0	0	4.0	4.0	2.0	4.0
127382	4	1.0	1.0	2	4.0	4.0	2.0	5.0
127386	4	1.0	1.0	2	4.0	4.0	2.0	3.0
127389	4	1.0	1.0	2	4.0	4.0	2.0	7.0
127391	4	1.0	1.0	2	4.0	4.0	2.0	5.0
127392	4	1.0	3.0	0	4.0	4.0	2.0	4.0
127393	4	1.0	3.0	1	4.0	4.0	2.0	4.0
127394	4	3.0	3.0	0	4.0	4.0	2.0	7.0
127397	4	1.0	1.0	1	2.0	4.0	2.0	7.0
127399	4	1.0	3.0	0	4.0	4.0	2.0	4.0
127400	4	1.0	5.0	2	4.0	4.0	2.0	3.0
127401	4	1.0	3.0	0	4.0	4.0	2.0	4.0
127402	4	3.0	3.0	0	2.0	4.0	4.0	4.0
127405	4	3.0	1.0	3	4.0	4.0	2.0	5.0
127416	4	1.0	1.0	1	2.0	4.0	4.0	4.0
127417	4	3.0	3.0	0	4.0	4.0	2.0	5.0
127419	4	1.0	3.0	1	4.0	4.0	2.0	5.0
127420	4	1.0	5.0	1	4.0	4.0	2.0	7.0
127423	4	1.0	1.0	0	4.0	4.0	2.0	4.0
127424	4	3.0	3.0	0	2.0	4.0	2.0	4.0
127427	4	1.0	1.0	1	4.0	4.0	2.0	6.0
127428	4	3.0	3.0	1	4.0	4.0	2.0	6.0
127429	4	3.0	3.0	0	4.0	4.0	2.0	4.0
127433	4	1.0	1.0	2	4.0	4.0	2.0	7.0
127434	4	3.0	3.0	1	4.0	4.0	2.0	4.0
127435	4	3.0	3.0	0	4.0	4.0	2.0	3.0
127436	4	3.0	1.0	1	4.0	4.0	2.0	5.0
127438	4	3.0	3.0	0	4.0	4.0	2.0	6.0
127439	4	1.0	1.0	3	4.0	4.0	2.0	6.0
127442	4	1.0	3.0	2	4.0	4.0	2.0	5.0
127443	4	3.0	1.0	3	4.0	4.0	2.0	5.0
127446	4	1.0	1.0	2	4.0	4.0	2.0	5.0
127447	4	1.0	1.0	1	4.0	4.0	2.0	5.0
127449	4	1.0	1.0	5	4.0	4.0	2.0	7.0
127450	4	1.0	1.0	2	2.0	4.0	2.0	7.0
127453	4	1.0	1.0	2	4.0	4.0	2.0	6.0
127454	4	1.0	1.0	2	4.0	4.0	2.0	7.0
127455	4	3.0	1.0	1	4.0	2.0	2.0	6.0
127456	4	3.0	3.0	1	2.0	4.0	2.0	4.0
127457	4	1.0	1.0	0	4.0	4.0	2.0	7.0
